C203
25, 700, 101
58, 38.00, 5.00, 30.00, 1442.00, 1602.00, 90.00
59, 38.00, 10.00, 10.00, 0.00, 3259.00, 90.00
60, 35.00, 5.00, 20.00, 0.00, 3254.00, 90.00
61, 50.00, 30.00, 10.00, 0.00, 3277.00, 90.00
62, 50.00, 35.00, 20.00, 120.00, 280.00, 90.00
63, 50.00, 40.00, 50.00, 0.00, 3285.00, 90.00
64, 48.00, 30.00, 10.00, 493.00, 653.00, 90.00
65, 44.00, 25.00, 10.00, 871.00, 1031.00, 90.00
66, 47.00, 35.00, 10.00, 588.00, 748.00, 90.00
67, 47.00, 40.00, 10.00, 12.00, 172.00, 90.00
68, 42.00, 30.00, 10.00, 776.00, 936.00, 90.00
69, 45.00, 35.00, 10.00, 680.00, 840.00, 90.00
70, 95.00, 30.00, 30.00, 2321.00, 2481.00, 90.00
71, 95.00, 35.00, 20.00, 0.00, 3242.00, 90.00
72, 53.00, 30.00, 10.00, 0.00, 3276.00, 90.00
73, 92.00, 30.00, 10.00, 0.00, 3244.00, 90.00
74, 53.00, 35.00, 50.00, 213.00, 373.00, 90.00
75, 45.00, 65.00, 20.00, 0.00, 3284.00, 90.00
76, 90.00, 35.00, 10.00, 2131.00, 2291.00, 90.00
77, 72.00, 45.00, 10.00, 2900.00, 3060.00, 90.00
78, 78.00, 40.00, 20.00, 2802.00, 2962.00, 90.00
79, 87.00, 30.00, 10.00, 2608.00, 2768.00, 90.00
80, 85.00, 25.00, 10.00, 2513.00, 2673.00, 90.00
81, 85.00, 35.00, 30.00, 0.00, 3252.00, 90.00
82, 75.00, 55.00, 20.00, 0.00, 3264.00, 90.00
83, 72.00, 55.00, 10.00, 0.00, 3267.00, 90.00
84, 70.00, 58.00, 20.00, 1641.00, 1801.00, 90.00
85, 86.00, 46.00, 30.00, 0.00, 3253.00, 90.00
86, 66.00, 55.00, 10.00, 0.00, 3273.00, 90.00
87, 64.00, 46.00, 20.00, 3097.00, 3257.00, 90.00
88, 65.00, 60.00, 30.00, 1546.00, 1706.00, 90.00
89, 56.00, 64.00, 10.00, 0.00, 3278.00, 90.00
90, 60.00, 55.00, 10.00, 0.00, 3279.00, 90.00
91, 60.00, 60.00, 10.00, 0.00, 3277.00, 90.00
92, 67.00, 85.00, 20.00, 694.00, 854.00, 90.00
93, 42.00, 58.00, 40.00, 8.00, 168.00, 90.00
94, 65.00, 82.00, 10.00, 0.00, 3259.00, 90.00
95, 62.00, 80.00, 30.00, 0.00, 3262.00, 90.00
96, 62.00, 40.00, 10.00, 0.00, 3275.00, 90.00
97, 60.00, 85.00, 30.00, 0.00, 3259.00, 90.00
98, 58.00, 75.00, 20.00, 0.00, 3269.00, 90.00
99, 55.00, 80.00, 10.00, 407.00, 567.00, 90.00
100, 55.00, 85.00, 20.00, 502.00, 662.00, 90.00
